score,seq,track_id,frame,end_frame,lost,gpr_dist,kf_dist,margin,disp_norm,det_score,sigma,n_obs,file
44.76416749735672,MOT20-05,1379,538,531,7,5.214867223517861,12.652471665986571,7.43760444246871,0.02987247213542774,0.1119544506072998,3.399700937922672,60,MOT20-05_t1379_f538.json
44.6781443827961,MOT17-02-FRCNN,51,280,264,16,3.6110777352592454,10.513772990032384,6.902695254773139,0.050538946383031275,0.22097241878509521,8.326213084318725,60,MOT17-02-FRCNN_t51_f280.json
44.6781443827961,MOT17-02-FRCNN,52,280,264,16,3.6110777352592454,10.513772990032384,6.902695254773139,0.050538946383031275,0.22097241878509521,8.326213084318725,60,MOT17-02-FRCNN_t52_f280.json
44.32675578012176,MOT17-02-FRCNN,52,151,128,23,2.127348049432677,14.289573978557938,12.16222592912526,0.06123382317875843,0.48063182830810547,3.6687389063289295,37,MOT17-02-FRCNN_t52_f151.json
43.745490516438316,MOT20-05,1455,508,492,16,15.955209552890654,29.76285665471901,13.807647101828355,0.13048647114425788,0.2806130647659302,3.9558997570447807,60,MOT20-05_t1455_f508.json
43.48791880618975,MOT20-05,1106,550,542,8,3.7744099790931074,10.733488240837382,6.959078261744274,0.0885275912735232,0.11049604415893555,5.956982614910075,60,MOT20-05_t1106_f550.json
43.48791880618975,MOT20-05,1132,550,542,8,3.7744099790931074,10.733488240837382,6.959078261744274,0.0885275912735232,0.11049604415893555,5.956982614910075,60,MOT20-05_t1132_f550.json
43.485260690205024,MOT20-05,1133,550,542,8,3.7754135071073187,10.733610660717812,6.958197153610493,0.08852400366362145,0.11040890216827393,5.954488839787064,60,MOT20-05_t1133_f550.json
43.332476429591495,MOT20-03,590,982,976,6,1.5435707207065128,6.689486172138139,5.145915451431626,0.047192791752174834,0.1685389280319214,2.2640970633387636,60,MOT20-03_t590_f982.json
43.33246295245588,MOT20-03,606,982,976,6,1.5435686448814365,6.689476604210142,5.145907959328706,0.047192810710669934,0.1685389280319214,2.2640979237494876,60,MOT20-03_t606_f982.json
43.210312683989045,MOT17-02-FRCNN,9,270,251,19,1.0754886870734317,6.33060683665322,5.255118149579788,0.07414783093656997,0.13481807708740234,1.909330224711816,60,MOT17-02-FRCNN_t9_f270.json
42.7824220172155,MOT20-03,605,982,976,6,1.791383939302632,6.756484743298257,4.965100803995625,0.04521318838243713,0.1690235137939453,2.262872447218279,60,MOT20-03_t605_f982.json
42.75669604982382,MOT17-10-FRCNN,299,92,68,24,5.182368119469109,20.292111282658176,15.109743163189068,0.10045851634728467,0.4360675811767578,5.624932368565683,11,MOT17-10-FRCNN_t299_f92.json
42.75669604982382,MOT17-10-FRCNN,294,92,68,24,5.182368119469109,20.292111282658176,15.109743163189068,0.10045851634728467,0.4360675811767578,5.624932368565683,11,MOT17-10-FRCNN_t294_f92.json
42.69078461776951,MOT17-02-FRCNN,17,158,152,6,1.8137764888698855,6.731311479395739,4.917534990525853,0.04435029581374383,0.11967188119888306,2.4832354478887786,60,MOT17-02-FRCNN_t17_f158.json
42.504309752411785,MOT17-02-FRCNN,54,174,165,9,4.264961768015768,10.658519789813031,6.393558021797263,0.03170592855001008,0.46594715118408203,3.553966745688784,44,MOT17-02-FRCNN_t54_f174.json
42.504309752411785,MOT17-02-FRCNN,57,174,165,9,4.264961768015768,10.658519789813031,6.393558021797263,0.03170592855001008,0.46594715118408203,3.553966745688784,44,MOT17-02-FRCNN_t57_f174.json
42.45592757212639,MOT20-05,1329,168,160,8,0.2692543332638509,4.435627441499098,4.166373108235247,0.013585477036008054,0.12477278709411621,3.4635888233996557,42,MOT20-05_t1329_f168.json
42.44316779439038,MOT20-05,1302,168,160,8,0.25485216227988833,4.440947469929996,4.186095307650107,0.01358346639877605,0.12517046928405762,3.526184732493564,41,MOT20-05_t1302_f168.json
42.44316779439038,MOT20-05,1328,168,160,8,0.25485216227988833,4.440947469929996,4.186095307650107,0.01358346639877605,0.12517046928405762,3.526184732493564,41,MOT20-05_t1328_f168.json
42.310344178352004,MOT20-05,1275,595,587,8,3.135803822025413,8.03679848240205,4.900994660376637,0.011861377345861918,0.12114429473876953,3.6828674337159715,60,MOT20-05_t1275_f595.json
